key,Português [pt-BR]
tinkerer_adventure_description,"Engenhoqueiros são Quatryls especialistas em criar todos os tipos de dispositivos e elixires, muitas vezes se usando de todas as ferramentas ao seu dispor para explorar os terrenos selvagens, em busca de conhecimentos antigos.
Uma das melhores classes iniciais para se ter em grandes grupos, possui ampla variedade de habilidades que afetam inimigos ou que podem ajudar aliados. Suas invocações também podem ajudar a aliviar aliados em certas situações."
tinkerer_description,"Engenhoqueiros são Quatryls especialistas em criar todos os tipos de dispositivos e elixires, muitas vezes se usando de todas as ferramentas ao seu dispor para explorar os terrenos selvagens, em busca de conhecimentos antigos."
tinkerer_difficulty,Média
tinkerer_role,Suporte de Longa Distância
tinkerer_skin_alt,Mentor
tinkerer_strengths,"- <indent=%15>Habilidades de longo alcance decentes</indent>
- <indent=%15>Curandeiro eficaz</indent>
- <indent=%15>Grande variedade de opções</indent>"
tinkerer_weaknesses,"- <indent=%15>Muito frágil</indent>
- <indent=%15>Mais fraco em grupos menores</indent>
- <indent=%15>Tem dificuldade ao abrir potes muito apertados</indent>"
to_allattacks,para todos os ataques
to_allmeleeattacks,para todos os ataques corpo a corpo
to_allrangedattacks,para todos os ataques à distância
toadmoor,Toadmor
town_records_firstretirement_1,"""Então, vocês querem começar uma espécie de registro de todos os mercenários que foram embora de gloomhaven?"" pergunta um homem baixo e barbado, fazendo uma careta. ""Soa um pouco arrogante para mim, mas tenho certeza de que tenho um livro de registros sobrando em algum lugar."""
town_records_firstretirement_10,"""Muralhas sempre foram necessárias, assim como homens armados que as guardavam. Por isso, a civilização dos homens cresceu e se desenvolveu sob um governo militar. Aqueles que eram habilidosos na guerra tinham as mais altas posições na sociedade e governavam com a perspectiva de manter seus protegidos a salvo de ataques externos."""
town_records_firstretirement_11,"""Embora esse regime de força tenha mantido a raça humana viva e funcional, ele estagnou o crescimento de outras facetas culturais da sociedade. Porém, o que a civilização não tinha em cultura foi compensado por uma expansão rápida e por assentamentos que se espalharam do norte para todos os cantos do continente. Isso criou uma base forte que garantiu que os humanos continuassem a prosperar e que nunca mais tivessem que se esconder em cavernas."""
town_records_firstretirement_12,"""Melhor começar pelo começo, não?"" Dominic está à sua frente com alguns pergaminhos encadernados em couro. ""Encontrei isso nos fundos, deve servir para o que vocês querem. Mas vejo que vocês também encontraram alguma coisa."""
town_records_firstretirement_13,"Ele mexe os pés um pouco e entrega  o pergaminho a vocês. ""A maioria das pessoas acham que Gloomhaven é só uma parada de caravanas no meio do nada"" ele diz em tom de acusação. ""Um mal necessário no meio de terras selvagens mortíferas. Mas eu discordo. Adoro Gloomhaven e acredito que sua história deve ser documentada. Acho que essa cidade tem um papel muito mais importante na história deste continente do que qualquer um percebe e vou provar isso."""
town_records_firstretirement_14,"Dominic dá um sorriso rápido e nervoso e pega os dois livros do balcão. ""Mas ainda não esta pronto. Nem perto disso. Voltem mais tarde e eu posso ter mais histórias para dividir com vocês."""
town_records_firstretirement_2,"Ele coloca a pena no meio do livro que estava escrevendo e se afasta do balcão na frente do prédio dos Registros da Cidade. ""Volto já. Não roubem nada!"""
town_records_firstretirement_3,"Ele faz mais uma careta antes de se voltar e ir para os fundos do edifício, quase tropeçando várias vezes no longo manto. Quando ele some de vista atrás de uma das muitas estantes de livros, sua atenção de volta para o próprio edifício."
town_records_firstretirement_4,"O prédio dos Registros da Cidade é uma grande estrutura circular no lado oeste do Distrito da Moeda. Construído como um símbolo de status para a cidade de comerciantes ricos, qualquer um que entre no prédio poderá ver que a biblioteca gigantesca esta terrivelmente vazia."
town_records_firstretirement_5,"Algumas seções, como os ensinamentos e filosofias do Grande Carvalho, estão razoavelmente cheias, mas muitas outras tem apenas alguns poucos livros ocupando longas prateleiras vazias. Talvez seja por isso que alguns dos seus amigos comerciantes insistiram tanto para que vocês visitassem os Registros da Cidade. Registrar as aventuras do seu grupo vai criar mais material para encher essas prateleiras vazias."
town_records_firstretirement_6,"Com isso em mente, seus pensamentos se voltam para o livro aberto diretamente à sua frente - aquele em que o escriba estava trabalhando. Há dois textos sobre o balcão, e parece que o escriba estava transcrevendo o texto de um para o outro."
town_records_firstretirement_7,"Entretanto, olhando mais atentamente vocês notam que os títulos são diferentes. O titulo do livro completo é ""A Ascensão da Civilização Humana"", enquanto o outro se chama ""A Historia de Gloomhaven, por Dominic Scrim"". Intrigados, vocês começam a ler o que ele estava escrevendo:"
town_records_firstretirement_8,"""Em algum ponto, há milhares de anos, os humanos pararam de se esconder em cavernas e começaram a formar sociedades a céu aberto, erguendo modestas vilas agrícolas que acabaram crescendo e se tornaram as enormes cidades que vemos hoje."""
town_records_firstretirement_9,"""Porém, viver a céu aberto nunca foi fácil. Acontecerem guerras, tanto entre humanos quanto contra outras raças como os Valraths do sul. Porém o mais perturbador eram os ataques constantes das raças mais barbaras do mundo - tribos de Inox e Vermlings que não tinham nenhum conceito de paz e queriam apenas matar e destruir."""
town_records_reachprosperity3_1,"Vocês entram no prédio dos Registros da Cidade e ficam imediatamente atônitos com o quanto ele esta diferente. Pode ser só a luz, mas para que há mais livros nas prateleiras e Dominic esta com o rosto menos carrancudo. O homem baixo e barbado se aproxima de vocês."
town_records_reachprosperity3_10,"""Portanto, a sociedade certamente se beneficiou culturalmente da sua interação com outras raças. Muitas das estruturas mais belas da civilização humana não seriam possíveis sem as maquinas dos Quatryls, o domínio elemental dos Savvas e os projetos arquitetônicos dos Valraths.  Os contemplativos Orquídeas influenciaram muitas religiões humanas, embora os seguidores do Grande Carvalho - um grupo rígido que acredita que uma arvore gigante que existe no centro da capital vigia e protege a todos - tenham permanecidos inalterados."
town_records_reachprosperity3_11,"""E embora a força militar humana mantenha a civilização viva, na verdade é o comercio com outras raças que permite que a civilização floresça. Parece, então, que conforme as terras selvagens foram sendo pacificadas, uma mudança de paradigma para longe do governo militarista e na direção de um governo mercantilista era só uma questão de tempo."""
town_records_reachprosperity3_12,"""Como eu disse, ainda estou trabalhando no quadro geral"" diz Dominic, ""Mas minha pesquisa esta proporcionando informações muito interessantes. Mas, no momento, ainda está tudo muito vago. Preciso de fontes melhores. Não só poemas uivados dos Savvas."""
town_records_reachprosperity3_13,"Ele pega o livro de volta e faz uma careta. ""A poesia dos Savvas é terrível, e é incrivelmente difícil de traduzir."""
town_records_reachprosperity3_2,"""Ah, que bom que vocês vieram"" ele diz. ""Sem dúvida, para registrar mais aventuras dos seus amigos. Eu duvidada dos seus motivos da primeira vez que vieram aqui, mas devo dizer que comecei a gostar um pouco da ideia."""
town_records_reachprosperity3_3,"Dominic dá um tapinha nas costas de vocês, e depois vai para trás do balcão. ""Gostando ou não, vocês estão se tornando parte importante dessa comunidade. E tenho certeza que devo lhes agradecer, pelo menos em parte, pelo numero maior de livros que estão enchendo as prateleiras."""
town_records_reachprosperity3_4,"Ele gesticula com os braços, as mãos mal aparecendo sob as longas mangas do seu manto. ""Não são livros bons, mas são livros mesmo assim."""
town_records_reachprosperity3_5,"""Além disso"" ele diz com um pequeno sorriso, ""Tive templo de trabalhar mais no meu próprio tomo."""
town_records_reachprosperity3_6,"Dominic abre a pequena pilha de pergaminhos em que estava trabalhando e os entrega a vocês. ""Ainda estrou concentrado no quadro geral agora, mas logo terei mais material, Achei que vocês poderiam estar interessados em dar uma olhada."""
town_records_reachprosperity3_7,"""Embora a expansão humana não tenha sido sempre recebida com gentileza e civilidade pelas outras raças, atualmente os humanos estão mais ou menos em paz com seus vizinhos. Após um custoso tratado de paz com os Valraths ao sul e um acordo com as tribos Inox mais proeminentes, a única ameaça relevante são os animalescos Vermlings, que continuam a atacar as cidades humanas, as vezes sem motivo aparente."""
town_records_reachprosperity3_8,"""Os humanos em grande parte ficaram afastados do território dos Atormentadores por medo, e os Atormentadores parecem retribuir o favor. O mesmo vale para os Savvas, que vivem no subterrâneo das regiões montanhosas quase inabitáveis ao norte."""
town_records_reachprosperity3_9,"""Orquídeas e Quatryls vem de continentes distantes do outro lado do mar e parecem muito mais interessados em fazer comércio e trocas culturais do que em conquista."""
town_records_reachprosperity4_1,"""Espero que estejamos entendidos, Senhor Scrim."" Quando entram no prédio dos Registros da Cidade, vocês veem um soldado bastante condecorado de pé no centro da sala. O bibliotecário, Dominic, parece bastante pequeno em comparação, mas não esta nem um pouco intimidado."
town_records_reachprosperity4_10,"""Uma vez no poder, a guilda mercantil rapidamente conquistou a população com grandes mudanças sociais, permitindo muitas liberdades e reduzindo os pesados impostos dos militares. Quando os plebeus decidiram ficar do lado dos comerciantes, havia pouca esperança para os militares recuperarem o controle. Nesse ponto o exercito mercenário não era mais necessário e foi oferecido aos militares um salario decente para que continuassem a proteger a cidade."
town_records_reachprosperity4_11,"""Depois que a capital foi reformada, a Revolução dos Mercadores se espalhou, depondo rapidamente os governos militares por todo o continente. No momento em que este documento é escrito, apenas uma cidade permanece sob o governo das forças militares: Gloomhaven."""
town_records_reachprosperity4_12,"""Agora, eu quero entrar no desenvolvimento de Gloomhaven e no conflito entre os comerciantes e militares na cidade"" começa Dominic. ""Mas, como vocês podem ver, os militares não estão muitos felizes com minha ideia."""
town_records_reachprosperity4_13,"Dominic hesita. ""Eu, ahm...na verdade esperava que vocês pudessem me fazer um favor. Para poder continuar escrevendo, acho que é melhor eu conseguir o apoio de um comerciante poderoso para me manter seguro."""
town_records_reachprosperity4_14,"""Eles são simpáticos a ideia de eu escrever essa historia, é claro, mas estão um pouco hesitantes em apoiar o projeto publicamente. Eu espero que vocês possam convence-los para mim. Vocês provavelmente terão mais sorte com o Conselheiro Greymare."""
town_records_reachprosperity4_2,"""Oh, eu o entendo perfeitamente bem"" diz Dominic, ""mas não acho que você entende minha posição. Estou tentando descobrir a verdade."""
town_records_reachprosperity4_3,"O soldado olha para vocês quando se aproximam, e em seguida olha de novo para o homem barbado. ""Apenas pense no que eu disse."" Ele começa a gesticular ao seu redor enquanto caminha para a porta. ""Eu detestaria ter que colocar esse lugar abaixo."""
town_records_reachprosperity4_4,"Dominic acena para vocês com um olhar sombrio. ""Olá! É bom ver vocês. Quem sabe que tipo de métodos míopes e baixos aquele brutamonte teria usado para 'expor seu ponto de vista.'"""
town_records_reachprosperity4_5,"Ele balança a cabeça e alisa a barba. ""Mas é só uma diferença de opinião. Durante minha pesquisa, aparentemente eu fiz as perguntas erradas para as pessoas erradas. É incrível como as pessoas podem ficar teimosas e reacionários sobre o que é escrito em um pedaço de pergaminho."
town_records_reachprosperity4_6,"""Não é como se alguém fosse ler essa minha pequena obra."" Dominic tosse. ""Bem, exceto vocês, é claro. É por isso que vieram? Eu terminei de redigir a história geral, se quiserem dar uma olhada."""
town_records_reachprosperity4_7,"""Conforme a civilização humana se expandiu pelo continente, duas grandes mudanças ocorreram. A primeira é que os comerciantes assumiram posições proeminentes nas cidades devido à riqueza obtida com rotas comerciais lucrativas, tanto dentro da civilização humana quanto com outras raças. A segunda mudança foi que as terras selvagens, antes tão perigosas, tornaram-se muito menos ameaçadores, especialmente no dentro de continente, conforme regiões foram transformadas em terras agrícolas e a paz com as raças vizinhas foi alcançada de uma forma ou de outra."
town_records_reachprosperity4_8,"""Os militares cobravam impostos pesados sobre o comércio em todo o continente, e os comerciantes começaram a se ressentir cada vez mais, pois grande parte dos seus ganhos estava sendo exigida com menos justificativas. Os militares não faziam nada além de engordar graças ao trabalho de outros."""
town_records_reachprosperity4_9,"""Tudo isso atingiu o ápice na capital quando o líder da guilda mercantil, Simon Wainwright, organizou um golpe contra os militares da cidade, contratando todo um exército de mercenários com o dinheiro da guilda e assumindo o controle do forte da cidade. Muito pouca força foi realmente, necessária, pois a guarda da cidade estava em menor numero e terrivelmente mal preparada. O cerco do forte durou menos de dois dias - tempo nem de longe suficiente para que chegassem reforços das cidades vizinhas."""
town_records_reachprosperity5_1,"Dominic deixa rapidamente o balcão para recebe-los quando vocês entram no prédio dos Registros da Cidade. ""Exatamente os mercenários que eu queria ver! Tenho uma coisa para mostrar a vocês."""
